algorithm,expression_str,sin,cos,tan,sec,csc,cot,exp,log,sqrt,asin,acos,atan,sinh,cosh,tanh,asinh,atanh,coth,sech,csch,Add,Mul,Pow,AccumulationBounds
genetic,(log(x**2) + 2)*(x**2)**x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
genetic,0**x*5**(1/8)*x*sqrt(x**2*cos(x)/2 + x*sin(x)/2 - x/2)/sqrt(tanh(3*x)) - 6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0
genetic,-1/(2*x**2*((4 + 1/x)**2 + 1)*sqrt(atan(4 + 1/x))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0
genetic,27*2**(12*tanh(sinh(x))**x - 6)*(0**(0**((x - 1/8)**(1/8)))*(x - 1/8)**(1/8))**(12*tanh(sinh(x))**x - 6)*(8*x - 1)**(0**(0**((x - 1/8)**(1/8)))/8)*sin(x)**2*cos(x)*sinh(4)/4 - 1/8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,13.0,0.0
genetic,12*sqrt(2)*sqrt(0**(0**(sin(x) - 6))*(sin(x) - 6))*(sin(x) - 6)**(0**(0**(sin(x) - 6))) - 1/8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0
genetic,x**x*(-2 - tan(sin(sinh(2))))*(1 - (-1)**(3/4))*(log(x) + 1),1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0
genetic,(x + log(2))*exp(x),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
genetic,1/(8*(80*0**x*x + 1)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
genetic,x*(x - 2 - 2*sin(2)),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
genetic,8*x*(x**8 + 5*x)**8 - 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
genetic,-((x + exp(2*x))*exp(x + exp(2*x)) + exp(x + exp(2*x)))*exp(-x - exp(2*x)) - log(x*exp(x + exp(2*x))),0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0
genetic,(x + 5)/(5*x**2 + 5*x - 1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
genetic,x**3 + x*log(x*exp(x)/81),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
genetic,-(2*x + 4)**2/(4*x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
genetic,20*(1 + tan(1))*(1 - tanh(1)**2)*(log(-x) + 1)/(-x)**x,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0
genetic,x*(2*x - 4) + (2*x - 4)*log(exp(x)) + log(-3*x),0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
genetic,12*sqrt(2)*sqrt(0**(0**(tanh(3*x) - 6))*(tanh(3*x) - 6))*(tanh(3*x) - 6)**(0**(0**(tanh(3*x) - 6))) - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0
genetic,(x**2 + x)*((2*x + 2)*exp(2*x + 2) + exp(2*x + 2))*exp(-2*x - 2) + (x**2 + x)*log(2*x*exp(2*x + 2)),0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0
genetic,4*(log(-x*tanh(1)**2) + tanh(1)**2)*(tanh(1)**2 - tanh(1)**2/(-tanh(tanh(1)**2))**(tanh(1)**2)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,0.0
genetic,10*0**x*x*sqrt(x**2*cos(x)/2 + x*(1 - tanh(x)**2) - x/2)/sqrt(tanh(3*x)) - 6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0
genetic,8/(x*(-6 - 4/(3*x))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
genetic,tanh(x/2)**2/2 - 1/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
genetic,log(exp(x + exp(x)*log(exp(x)))*exp(exp(x) + tanh(3/16) + 5)/81),0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
genetic,1/(x*(x**2 + 1)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
genetic,27*2**(cosh(x)*tanh(sinh(x))**x - 6)*(0**(0**((x - 1/8)**(1/8)))*(x - 1/8)**(1/8))**(cosh(x)*tanh(sinh(x))**x - 6)*(8*x - 1)**(0**(0**((x - 1/8)**(1/8)))/8)/8**(0**(0**((x - 1/8)**(1/8)))/8) - 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,16.0,0.0
genetic,-log(E*x) + (2 - E)*exp(-2*x),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
genetic,5*(x + tan(5))**log(x)*(log(x)/(x + tan(5)) + log(x + tan(5))/x)/(2*sqrt(tanh(3))) + 3*log(exp(x))/16,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0
genetic,-exp(x)*log(exp(x)) - log(exp(x)*exp(exp(x) + tanh(3/16) + 5)/81) - 1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
genetic,-log(4*x*exp(-4*x)),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
genetic,x*(-2 - 2*sin(2) + (2*x + 2)**(-2)),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
genetic,0**x*x*sqrt(-x/2 + (-6 + 12/sqrt(-tanh(x/2)))**(0**tanh(3*x))*tanh(3*x)/2 + 1/8)*(x**2*tanh(3*x)/2 - x/2 + (1 - tanh(x)**2)*exp(tanh(x)))**(1/8)/sqrt(tanh(3*x)) - 6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,8.0,0.0
genetic,1/((x**3 + 1)*sinh(3)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
genetic,3*2**(3/4)*x*sqrt(-sqrt(-x)/x)/sqrt(-x) - 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0
genetic,3 + 6561/x**7 + 6561*log(exp(x))/x**8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
genetic,x*(exp(x) - 9) + (exp(x) - 9)*log(exp(x)) + 3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
genetic,12*sqrt(2)*sqrt(0**(0**(x**(0**(0**x))))*x**(0**(0**x)))*(x**(0**(0**x)))**(0**(0**(x**(0**(0**x))))) - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0
genetic,10*0**x*x*sqrt(x*(-x**2*tanh(x)**2/2 + x**2) - x/2 - 6)/sqrt(tanh(x)**x) - 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0
genetic,9*sqrt(2)*x**(0**(0**x))*sqrt(0**(0**x)*x)/4 - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
genetic,3*x**x*(log(x) + 1)*tan(1),0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
genetic,x*log(exp(x*exp(x) + 3)*exp(exp(x) + tanh(3/16) + 5)/81) + x + exp(x)*log(exp(x))*log(9*exp(x)),0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
genetic,-2*x*(4*x - 1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
genetic,12*sqrt(2)*x**(0**(0**x))*(-6 + 12/sqrt(tanh(3*x))) - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0
genetic,0**x*2**(1/8)*x*exp(x)*tanh(x**2)**exp(x)/(8*x*exp(x) + 8*sqrt(x**2*cos(x)/2 + x*(1 - tanh(x)**2) - x/2)*tanh(x**2) + 1)**exp(x) - 6,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0
genetic,-2*log(9/(3*x + 5)) + 3 + log(1/(3*x + 5))/(3*x + 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0
genetic,x*(exp(x) + 4),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
genetic,-2**(1/3)*(-x**(1/3))**(1/3)/(8*x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
genetic,(log(x) + 2*log(9*x))*(x + log(x) + 2*log(9*x)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
genetic,2*exp(-2*x),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
genetic,x*exp(x)*log(exp(x)) + x*log(exp(x)*exp(exp(x) + tanh(3/16) + 5)/81) + x,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
genetic,(2*x - cos(5/2) + 5)**6/(2*x**3),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
genetic,3*x**2 + 3*x*log(exp(x)) + 3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
genetic,(x + exp(x)*log(exp(x)))*exp(x),0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
genetic,x + 1594323*exp(3*x) + log(81*exp(81*exp(x))),0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
genetic,x*(11/2 - x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
genetic,exp(x)*log(exp(x)) - 2*log(9*exp(x)) + 3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
genetic,-4/(2*x - 5)**3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
genetic,10*0**x*x*sqrt(x*(-x**x*tanh(x)**x + x**x) - x/2 - 6)/sqrt(tanh(3*x)) - 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0
genetic,3*x**2*log(exp(3*x)*exp(3*x + exp(3*x) + 5)/9),0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
genetic,x*(x**2 - 2 - 2*sin(2)),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
genetic,x*(2*x - 4) + (2*x - 4)*exp(x) + 3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
genetic,x**(x**x)*(x**x*(log(x) + 1)*log(x) + x**x/x) + 1/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0
genetic,-6 - 6*sqrt(-x)*(x**2*(3*x*(4 + 32/x**4) - 6) - 2)/x**4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0
genetic,12*sqrt(2)*x**(0**(0**x))*sqrt(0**(0**x)*x) - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
genetic,10*0**x*x*sqrt(x*(-x**2*tanh(x)**2 + x**2) - x/2 - 6)/sqrt(tanh(3*x)) - 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0
genetic,2/(x*((1 + 2/x)**2 + 1)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0
genetic,-log(2)/2**x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
genetic,0**x*x*sqrt(x**2*cos(x)/2 + x*(1 - tanh(x)**2) - x/2)*sqrt(0**(-6 + 12/sqrt(-tanh(x/2))))/sqrt(tanh(x)) - 6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,0.0
genetic,x*(2 - 2/x**2)*(x + 4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
genetic,(x + exp(x))*exp(x),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
genetic,x*(2*x - 4) + (2*x - 4)*log(2*x + tanh(3) + 5) + 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
genetic,12*sqrt(2)*sqrt(0**(0**(-6 + 12/sqrt(tanh(2*x))))*(-6 + 12/sqrt(tanh(2*x))))*(-6 + 12/sqrt(tanh(2*x)))**(0**(0**(-6 + 12/sqrt(tanh(2*x))))) - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,9.0,0.0
genetic,-(1 + tan(1))*(log(-x) + 1)/(-x)**x,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0
genetic,x*log(4*x),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
genetic,(x + (x + 2*log(x))*log(x))*log(x) + 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
genetic,12*sqrt(2)*sqrt(0**tanh(x*tanh(3*x))*(-6 + 12/sqrt(-tanh(x/2))))*(-6 + 12/sqrt(-tanh(x/2)))**(0**tanh(x*tanh(3*x))) - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,5.0,0.0
genetic,0**x*x*sqrt(-x/2 + (1 - tanh(x)**x)*exp(tanh(x)) + cos(x)/2)/sqrt(tanh(3*x)) - 6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0
genetic,-((-x**4 - x)*exp(-x**4 - x) + exp(-x**4 - x))*exp(x**4 + x) - log(2*x*exp(-x**4 - x)),0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,5.0,0.0
genetic,(exp(x) + log(exp(2*exp(x))))*exp(x),0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
genetic,(1 - tanh(cos(3)/(3 - tan(x)))**2)*(tan(x)**2 + 1)*cos(3)/((3 - tan(x))**2*sinh(3)),0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0
genetic,x*log(x**2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
genetic,exp(x)*log(exp(x)) + 11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
genetic,0**x*2**(1/8)*x*(-x*sin(x) + (-6 + 12/(-tanh(x*sin(x)))**sin(x))**(0**tanh(3*x))*sin(x)*tanh(3*x) + 1/8)**sin(x)/tanh(3*x)**sin(x) - 6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,7.0,0.0
genetic,-20*x/(x + 1)**2 + 5/(x + 1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0
genetic,10*0**x*x*sqrt(x**5*cos(x)/2 + x*(0**x*2**(1/8)*x*tanh(3*x)**exp(x)/(x*exp(x) - exp(x)*tanh(3*x) + 1/8)**exp(x) + x**5) - x/2)/sqrt(tanh(3*x)),0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,0.0
genetic,12*2**((-6)**(1/8))*x*(-6 + 12/(-tanh((-6)**(1/8)*x))**((-6)**(1/8)))**(0**tanh(3*x)) - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0
genetic,-x/(3*x + 5)**2 + 1/(3*x + 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0
genetic,16 - log(x**2*exp(8)),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
genetic,-log(exp(-x)/9) + log(9*exp(x)) + 3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
genetic,80*x*(x - 1/8)**(1/8) - 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
genetic,(2 - exp(-x))*exp(-2*x) - log(x*exp(-x)),0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0
genetic,sqrt(0**(0**(-6 + 1/(2*sqrt(tanh(3*x)))))*(-6 + 1/(2*sqrt(tanh(3*x)))))*(-6 + 1/(2*sqrt(tanh(3*x))))**(0**(0**(-6 + 1/(2*sqrt(tanh(3*x))))))*sqrt(tanh(2*x))/2 - 1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,9.0,0.0
genetic,(x*exp(2*x))**x*((2*x*exp(2*x) + exp(2*x))*exp(-2*x) + log(x*exp(2*x))),0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0
genetic,80*0**(x - 1)*(x - 1) + cos(x/2 - 1/2)/2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
genetic,5*(1 + tan(1))*(log(-x) + 1)/(-x)**x,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0
